TransactionID,CustomerID,OrderDate,Amount,Email
T100441,CUST00014,31-05-2024,247.73,cust00014@example.com
T102051,CUST00104,09-03-2024,78.78,cust00104@example.com
T101301,CUST00050,18-10-2024,114.9,cust00050@example.com
T102807,CUST00180,04-09-2024,39.7,cust00180@example.com
T101304,CUST00050,14-04-2024,96.72,cust00050@example.com
T100236,CUST00008,06-09-2024,127.73,cust00008@example.com
T100520,CUST00017,07-10-2024,181,cust00017@example.com
T100735,CUST00025,10-06-2024,229.12,cust00025@example.com
T102933,CUST00200,31-07-2024,62.67,cust00200@example.com
T102106,CUST00108,30-09-2024,108.57,cust00108@example.com
T100592,CUST00020,31-08-2024,110.92,cust00020@example.com
T101303,CUST00050,02-11-2024,83.3,cust00050@example.com
T101387,CUST00056,05-11-2024,50.47,cust00056@example.com
T102426,CUST00128,26-03-2024,49.29,cust00128@example.com
T102468,CUST00132,09-03-2024,78.04,cust00132@example.com
T103084,CUST00220,05-06-2024,72.07,cust00220@example.com
T100904,CUST00032,20-04-2024,151.64,cust00032@example.com
T102812,CUST00180,14-02-2024,70,cust00180@example.com
T101279,CUST00048,05-03-2024,79.91,cust00048@example.com
T102653,CUST00155,14-03-2024,33.14,cust00155@example.com
T103178,CUST00249,01-03-2024,51.64,cust00249@example.com
T102638,CUST00153,06-08-2024,87.05,cust00153@example.com
T102724,CUST00166,13-10-2024,53.88,cust00166@example.com
T102632,CUST00151,19-05-2024,30.26,cust00151@example.com
T100706,CUST00024,05-11-2024,134.8,cust00024@example.com
T103041,CUST00214,13-09-2024,88.24,cust00214@example.com
T100745,CUST00026,21-03-2024,232.93,cust00026@example.com
T101939,CUST00096,08-07-2024,46.16,cust00096@example.com
T102522,CUST00135,15-07-2024,63.95,cust00135@example.com
T100513,CUST00017,25-08-2024,227.23,cust00017@example.com
T100081,CUST00003,07-03-2024,185.96,cust00003@example.com
T101308,CUST00050,16-06-2024,67.16,cust00050@example.com
T102757,CUST00173,07-01-2024,83.41,cust00173@example.com
T100914,CUST00032,06-03-2024,173.85,cust00032@example.com
T103051,CUST00215,03-10-2024,58.98,cust00215@example.com
T100774,CUST00027,08-08-2024,215.54,cust00027@example.com
T100329,CUST00011,05-12-2024,122.11,cust00011@example.com
T102054,CUST00104,20-02-2024,108,cust00104@example.com
T102001,CUST00100,07-02-2024,59.76,cust00100@example.com
T100943,CUST00033,03-04-2024,221.06,cust00033@example.com
T100822,CUST00029,18-05-2024,136.69,cust00029@example.com
T100909,CUST00032,13-06-2024,144.55,cust00032@example.com
T100181,CUST00006,30-11-2024,99.29,cust00006@example.com
T100164,CUST00006,24-07-2024,95.35,cust00006@example.com
T101523,CUST00067,22-11-2024,48.11,cust00067@example.com
T100451,CUST00015,10-09-2024,174.93,cust00015@example.com
T101311,CUST00051,03-05-2024,111.59,cust00051@example.com
T101111,CUST00040,21-12-2024,118.15,cust00040@example.com
T102754,CUST00173,28-05-2024,85.05,cust00173@example.com
T101287,CUST00049,29-09-2024,68.05,cust00049@example.com
T100327,CUST00011,25-04-2024,183.99,cust00011@example.com
T101790,CUST00085,06-04-2024,52.01,cust00085@example.com
T102935,CUST00200,12-07-2024,40.04,cust00200@example.com
T102007,CUST00101,11-05-2024,102.14,cust00101@example.com
T101858,CUST00091,08-07-2024,107.36,cust00091@example.com
T100312,CUST00010,16-03-2024,84.31,cust00010@example.com
T100832,CUST00029,12-07-2024,103.95,cust00029@example.com
T101201,CUST00044,24-05-2024,84.18,cust00044@example.com
T102561,CUST00140,30-03-2024,72.43,cust00140@example.com
T102179,CUST00113,25-04-2024,81.01,cust00113@example.com
T102134,CUST00110,11-05-2024,97.55,cust00110@example.com
T102570,CUST00141,06-05-2024,54.31,cust00141@example.com
T101481,CUST00063,07-08-2024,49.62,cust00063@example.com
T100777,CUST00027,02-09-2024,202.78,cust00027@example.com
T100799,CUST00028,21-03-2024,236.82,cust00028@example.com
T100054,CUST00002,16-06-2024,181.64,cust00002@example.com
T101920,CUST00095,26-07-2024,95.65,cust00095@example.com
T102857,CUST00187,25-04-2024,32.34,cust00187@example.com
T102816,CUST00181,23-08-2024,59.93,cust00181@example.com
T101701,CUST00078,03-05-2024,74.6,cust00078@example.com
T102161,CUST00111,26-09-2024,89.67,cust00111@example.com
T103103,CUST00223,30-12-2023,56.04,cust00223@example.com
T100987,CUST00035,18-03-2024,153.92,cust00035@example.com
T102694,CUST00162,29-07-2024,87.81,cust00162@example.com
T101394,CUST00056,25-03-2024,66.96,cust00056@example.com
T100768,CUST00027,14-05-2024,138.15,cust00027@example.com
T102932,CUST00199,22-03-2024,34.71,cust00199@example.com
T100285,CUST00009,31-08-2024,86.11,cust00009@example.com
T102916,CUST00196,19-04-2024,74.51,cust00196@example.com
T100428,CUST00014,19-07-2024,139.66,cust00014@example.com
T102079,CUST00106,20-07-2024,101.76,cust00106@example.com
T100722,CUST00025,26-12-2024,91.3,cust00025@example.com
T100951,CUST00033,07-08-2024,193.06,cust00033@example.com
T100989,CUST00035,15-11-2024,219.25,cust00035@example.com
T103088,CUST00221,30-06-2024,64.98,cust00221@example.com
T102247,CUST00118,14-02-2024,106.51,cust00118@example.com
T100326,CUST00011,17-04-2024,174.24,cust00011@example.com
T101383,CUST00056,17-11-2024,60.65,cust00056@example.com
T101724,CUST00080,28-03-2024,95.37,cust00080@example.com
T101086,CUST00039,31-05-2024,184.28,cust00039@example.com
T100341,CUST00011,27-05-2024,160.49,cust00011@example.com
T100147,CUST00005,23-11-2024,165.46,cust00005@example.com
T102587,CUST00144,08-08-2024,70.96,cust00144@example.com
T101107,CUST00039,12-08-2024,208.9,cust00039@example.com
T100848,CUST00030,03-06-2024,165.37,cust00030@example.com
T100966,CUST00034,19-10-2024,202.24,cust00034@example.com
T102723,CUST00166,04-03-2024,57.48,cust00166@example.com
T102203,CUST00114,28-02-2024,43.36,cust00114@example.com
T100661,CUST00023,20-03-2024,247.71,cust00023@example.com
T101002,CUST00035,23-08-2024,228.4,cust00035@example.com
T102589,CUST00144,04-04-2024,72.84,cust00144@example.com
T102782,CUST00176,22-11-2023,88.87,cust00176@example.com
T102934,CUST00200,15-08-2024,72.56,cust00200@example.com
T101879,CUST00093,23-02-2024,85.2,cust00093@example.com
T103114,CUST00224,24-03-2024,41.96,cust00224@example.com
T101203,CUST00044,24-06-2024,135.01,cust00044@example.com
T101990,CUST00100,07-07-2024,101.24,cust00100@example.com
T100024,CUST00001,11-10-2024,157.53,cust00001@example.com
T103107,CUST00223,28-02-2024,30.54,cust00223@example.com
T102244,CUST00118,16-06-2024,108.46,cust00118@example.com
T103023,CUST00211,30-07-2024,49.95,cust00211@example.com
T102778,CUST00176,21-06-2024,56.73,cust00176@example.com
T100875,CUST00031,15-10-2024,106.55,cust00031@example.com
T103184,CUST00251,27-09-2023,38.18,cust00251@example.com
T100938,CUST00033,19-08-2024,100.02,cust00033@example.com
T102770,CUST00175,09-08-2024,34.57,cust00175@example.com
T103284,CUST00289,18-12-2023,35.98,cust00289@example.com
T100385,CUST00013,16-12-2024,216.59,cust00013@example.com
T102540,CUST00137,14-10-2024,69.51,cust00137@example.com
T102771,CUST00175,19-12-2023,46.48,cust00175@example.com
T102662,CUST00157,20-07-2024,42.94,cust00157@example.com
T102313,CUST00122,16-10-2024,96.18,cust00122@example.com
T100936,CUST00033,24-11-2024,83.13,cust00033@example.com
T102851,CUST00186,13-08-2024,44.42,cust00186@example.com
T103231,CUST00269,28-09-2023,42.35,cust00269@example.com
T101332,CUST00052,30-10-2024,58.28,cust00052@example.com
T101934,CUST00096,15-07-2024,94.12,cust00096@example.com
T100935,CUST00033,14-10-2024,126.29,cust00033@example.com
T100566,CUST00019,30-04-2024,146.68,cust00019@example.com
T101854,CUST00091,23-03-2024,113.51,cust00091@example.com
T103182,CUST00250,18-06-2023,28.94,cust00250@example.com
T101645,CUST00075,08-03-2024,100.42,cust00075@example.com
T102347,CUST00124,03-10-2024,68.95,cust00124@example.com
T101792,CUST00085,22-04-2024,80.98,cust00085@example.com
T101430,CUST00059,13-08-2024,76.38,cust00059@example.com
T103208,CUST00259,25-11-2023,34.76,cust00259@example.com
T101013,CUST00036,22-04-2024,86.7,cust00036@example.com
T101928,CUST00096,28-06-2024,91.39,cust00096@example.com
T102699,CUST00163,20-03-2024,76.38,cust00163@example.com
T100126,CUST00005,10-08-2024,219.06,cust00005@example.com
T102318,CUST00122,03-04-2024,73.75,cust00122@example.com
T101347,CUST00053,19-09-2024,69.68,cust00053@example.com
T100355,CUST00012,21-06-2024,189.21,cust00012@example.com
T100827,CUST00029,01-06-2024,138.98,cust00029@example.com
T101639,CUST00075,29-05-2024,114.16,cust00075@example.com
T100984,CUST00034,24-08-2024,203.79,cust00034@example.com
T102188,CUST00113,16-08-2024,103.08,cust00113@example.com
T100362,CUST00012,13-03-2024,157.9,cust00012@example.com
T100345,CUST00011,23-11-2024,184.69,cust00011@example.com
T102914,CUST00196,25-04-2024,43.46,cust00196@example.com
T102810,CUST00180,24-02-2024,44.84,cust00180@example.com
T100711,CUST00024,26-09-2024,181.26,cust00024@example.com
T102283,CUST00120,19-02-2024,43.65,cust00120@example.com
T100010,CUST00001,16-12-2024,83.5,cust00001@example.com
T102669,CUST00158,11-02-2024,48.94,cust00158@example.com
T102116,CUST00109,23-03-2024,75.23,cust00109@example.com
T101834,CUST00089,22-05-2024,104.94,cust00089@example.com
T100793,CUST00028,20-10-2024,183.95,cust00028@example.com
T103056,CUST00216,16-04-2024,66.22,cust00216@example.com
T100094,CUST00004,22-05-2024,211.06,cust00004@example.com
T100129,CUST00005,07-04-2024,166.83,cust00005@example.com
T102481,CUST00133,29-04-2024,110.17,cust00133@example.com
T103210,CUST00260,06-03-2024,22.22,cust00260@example.com
T102263,CUST00119,24-10-2024,75.47,cust00119@example.com
T101900,CUST00094,10-09-2024,84.34,cust00094@example.com
T102425,CUST00128,19-07-2024,112.01,cust00128@example.com
T102646,CUST00154,03-05-2024,87.41,cust00154@example.com
T101932,CUST00096,30-05-2024,84.85,cust00096@example.com
T102378,CUST00126,30-07-2024,75.71,cust00126@example.com
T101865,CUST00091,14-02-2024,114.99,cust00091@example.com
T101658,CUST00076,04-08-2024,71.76,cust00076@example.com
T100516,CUST00017,13-07-2024,144,cust00017@example.com
T101857,CUST00091,24-02-2024,76.84,cust00091@example.com
T102243,CUST00118,23-08-2024,119.64,cust00118@example.com
T101277,CUST00048,07-07-2024,118.93,cust00048@example.com
T100950,CUST00033,03-09-2024,182.09,cust00033@example.com
T101120,CUST00040,16-09-2024,231.09,cust00040@example.com
T102204,CUST00114,21-08-2024,99.19,cust00114@example.com
T100419,CUST00014,15-09-2024,207.9,cust00014@example.com
T100922,CUST00032,09-06-2024,232.07,cust00032@example.com
T102437,CUST00130,18-08-2024,67.23,cust00130@example.com
T100477,CUST00016,20-08-2024,174.16,cust00016@example.com
T102035,CUST00103,30-05-2024,67.96,cust00103@example.com
T102413,CUST00127,14-07-2024,42.2,cust00127@example.com
T101692,CUST00078,20-02-2024,71.89,cust00078@example.com
T102451,CUST00130,26-06-2024,117.31,cust00130@example.com
T101471,CUST00062,25-09-2024,99.08,cust00062@example.com
T101202,CUST00044,12-11-2024,83.76,cust00044@example.com
T101669,CUST00076,19-09-2024,105.4,cust00076@example.com
T103069,CUST00218,21-04-2024,70.56,cust00218@example.com
T101970,CUST00099,23-05-2024,41.94,cust00099@example.com
T102151,CUST00111,25-08-2024,53.9,cust00111@example.com
T100820,CUST00029,26-09-2024,216.49,cust00029@example.com
T101997,CUST00100,20-08-2024,45.52,cust00100@example.com
T103167,CUST00244,02-05-2023,19.74,cust00244@example.com
T101248,CUST00046,03-12-2024,113.67,cust00046@example.com
T103294,CUST00293,26-07-2023,58.56,cust00293@example.com
T102940,CUST00200,17-07-2024,45.92,cust00200@example.com
T102190,CUST00113,05-09-2024,60.82,cust00113@example.com
T102887,CUST00192,09-08-2024,54.56,cust00192@example.com
T101046,CUST00037,22-11-2024,119.6,cust00037@example.com
T101888,CUST00093,30-08-2024,98.12,cust00093@example.com
T100615,CUST00021,01-11-2024,236.55,cust00021@example.com
T101318,CUST00051,11-04-2024,46.53,cust00051@example.com
T103186,CUST00251,26-06-2023,31.06,cust00251@example.com
T102136,CUST00110,22-08-2024,46.35,cust00110@example.com
T102718,CUST00165,05-08-2024,80.82,cust00165@example.com
T101772,CUST00084,25-06-2024,111.37,cust00084@example.com
T103261,CUST00279,16-07-2023,37.85,cust00279@example.com
T100131,CUST00005,23-07-2024,117.76,cust00005@example.com
T100077,CUST00003,31-05-2024,92.59,cust00003@example.com
T102052,CUST00104,02-06-2024,53.26,cust00104@example.com
T100724,CUST00025,09-08-2024,177.66,cust00025@example.com
T101314,CUST00051,09-05-2024,76.19,cust00051@example.com
T101851,CUST00090,03-09-2024,105.28,cust00090@example.com
T103228,CUST00267,06-11-2023,19.74,cust00267@example.com
T102542,CUST00137,31-08-2024,80.76,cust00137@example.com
T103280,CUST00287,29-09-2023,35.31,cust00287@example.com
T101372,CUST00055,08-04-2024,108.35,cust00055@example.com
T101855,CUST00091,11-03-2024,60.18,cust00091@example.com
T101319,CUST00051,31-05-2024,44.83,cust00051@example.com
T103173,CUST00246,20-10-2023,22.22,cust00246@example.com
T102405,CUST00127,27-11-2024,88.46,cust00127@example.com
T100375,CUST00012,04-10-2024,134.23,cust00012@example.com
T101908,CUST00094,31-08-2024,66.15,cust00094@example.com
T100333,CUST00011,09-12-2024,99.73,cust00011@example.com
T102496,CUST00134,17-08-2024,86.18,cust00134@example.com
T102548,CUST00138,19-01-2024,54.43,cust00138@example.com
T101604,CUST00073,29-06-2024,45.55,cust00073@example.com
T101118,CUST00040,26-11-2024,125.15,cust00040@example.com
T103125,CUST00228,29-04-2024,42.3,cust00228@example.com
T101943,CUST00097,21-08-2024,96.61,cust00097@example.com
T102506,CUST00134,02-11-2024,108.32,cust00134@example.com
T102787,CUST00177,08-04-2024,41.82,cust00177@example.com
T101342,CUST00053,09-08-2024,109.46,cust00053@example.com
T100320,CUST00011,14-08-2024,173.37,cust00011@example.com
T101619,CUST00074,12-07-2024,98.45,cust00074@example.com
T102702,CUST00163,26-03-2024,37.53,cust00163@example.com
T102060,CUST00104,15-02-2024,44.98,cust00104@example.com
T102219,CUST00116,11-03-2024,49.01,cust00116@example.com
T101673,CUST00077,04-11-2024,104.47,cust00077@example.com
T101942,CUST00097,25-02-2024,102.79,cust00097@example.com
T100260,CUST00008,29-02-2024,184.55,cust00008@example.com
T102602,CUST00146,27-08-2024,74.92,cust00146@example.com
T102039,CUST00103,04-04-2024,60.08,cust00103@example.com
T100689,CUST00024,08-05-2024,111.8,cust00024@example.com
T100901,CUST00032,08-10-2024,84.51,cust00032@example.com
T102306,CUST00122,11-04-2024,46.97,cust00122@example.com
T102026,CUST00103,05-10-2024,98.47,cust00103@example.com
T100138,CUST00005,26-03-2024,141.82,cust00005@example.com
T101917,CUST00095,12-04-2024,87.44,cust00095@example.com
T101828,CUST00089,21-09-2024,103.9,cust00089@example.com
T101573,CUST00070,01-11-2024,109.02,cust00070@example.com
T100319,CUST00011,13-10-2024,122.54,cust00011@example.com
T100653,CUST00022,15-04-2024,206.72,cust00022@example.com
T102137,CUST00110,03-12-2024,98.52,cust00110@example.com
T102808,CUST00180,31-05-2024,58.61,cust00180@example.com
T100558,CUST00019,24-03-2024,208.37,cust00019@example.com
T102187,CUST00113,03-06-2024,101.29,cust00113@example.com
T100112,CUST00004,01-04-2024,238.05,cust00004@example.com
T100531,CUST00018,12-09-2024,249.95,cust00018@example.com
T100224,CUST00007,17-11-2024,125.08,cust00007@example.com
T100723,CUST00025,14-03-2024,205.99,cust00025@example.com
T102682,CUST00160,24-12-2023,30.88,cust00160@example.com
T102840,CUST00184,07-08-2024,53.55,cust00184@example.com
T101433,CUST00060,04-10-2024,93.35,cust00060@example.com
T102373,CUST00125,13-06-2024,74.39,cust00125@example.com
T102577,CUST00142,29-02-2024,66.21,cust00142@example.com
T102648,CUST00154,17-07-2024,55.96,cust00154@example.com
T101458,CUST00061,03-08-2024,57.25,cust00061@example.com
T102984,CUST00207,20-08-2024,62.79,cust00207@example.com
T100846,CUST00030,29-03-2024,94.51,cust00030@example.com
T100193,CUST00007,08-03-2024,187.63,cust00007@example.com
T101464,CUST00062,13-07-2024,119.95,cust00062@example.com
T100946,CUST00033,27-04-2024,103.27,cust00033@example.com
T102021,CUST00102,09-03-2024,84.81,cust00102@example.com
T101629,CUST00074,12-11-2024,76.03,cust00074@example.com
T100117,CUST00004,28-03-2024,111.72,cust00004@example.com
T100645,CUST00022,04-08-2024,231.39,cust00022@example.com
T101870,CUST00092,01-09-2024,105.42,cust00092@example.com
T100003,CUST00001,08-09-2024,181.77,cust00001@example.com
T100074,CUST00003,27-08-2024,200.17,cust00003@example.com
T101755,CUST00083,12-11-2024,104.12,cust00083@example.com
T100467,CUST00016,19-08-2024,227.66,cust00016@example.com
T100005,CUST00001,09-11-2024,106.52,cust00001@example.com
T101246,CUST00046,13-11-2024,50.5,cust00046@example.com
T100919,CUST00032,14-07-2024,103.82,cust00032@example.com
T100228,CUST00008,23-03-2024,231.65,cust00008@example.com
T101063,CUST00038,27-08-2024,151.02,cust00038@example.com
T100242,CUST00008,08-06-2024,235.53,cust00008@example.com
T102952,CUST00202,30-08-2024,72.86,cust00202@example.com
T101160,CUST00042,05-06-2024,220.39,cust00042@example.com
T102779,CUST00176,20-01-2024,42.55,cust00176@example.com
T102476,CUST00133,21-09-2024,50.45,cust00133@example.com
T101526,CUST00067,25-03-2024,62.79,cust00067@example.com
T101605,CUST00073,15-06-2024,81.52,cust00073@example.com
T103080,CUST00220,25-04-2024,74.19,cust00220@example.com
T103291,CUST00291,24-08-2023,54.48,cust00291@example.com
T102575,CUST00142,30-06-2024,68.43,cust00142@example.com
T102813,CUST00180,05-09-2024,39.76,cust00180@example.com
T101989,CUST00100,29-03-2024,98.36,cust00100@example.com
T102600,CUST00145,30-06-2024,67.77,cust00145@example.com
T102362,CUST00125,14-11-2024,63.6,cust00125@example.com
T101975,CUST00099,18-09-2024,115.25,cust00099@example.com
T101761,CUST00083,30-08-2024,107.55,cust00083@example.com
T101305,CUST00050,14-11-2024,109.68,cust00050@example.com
T101541,CUST00068,08-11-2024,48.55,cust00068@example.com
T100622,CUST00021,18-05-2024,142.98,cust00021@example.com
T102560,CUST00140,06-05-2024,77.67,cust00140@example.com
T101493,CUST00064,23-05-2024,45.86,cust00064@example.com
T100110,CUST00004,15-06-2024,129.26,cust00004@example.com
T102275,CUST00119,04-08-2024,88.05,cust00119@example.com
T102509,CUST00134,05-04-2024,111.45,cust00134@example.com
T101169,CUST00042,24-11-2024,128.8,cust00042@example.com
T102719,CUST00165,18-04-2024,31.42,cust00165@example.com
T100232,CUST00008,30-09-2024,178.07,cust00008@example.com
T100066,CUST00003,30-09-2024,103.96,cust00003@example.com
T102991,CUST00208,05-06-2024,78,cust00208@example.com
T102072,CUST00105,20-11-2024,56.39,cust00105@example.com
T102192,CUST00113,08-11-2024,93.66,cust00113@example.com
T100536,CUST00018,07-03-2024,224.44,cust00018@example.com
